OBJECTID,COUNTYFP10,GEOID10,COUNTY,TRACT,BLOCK,TOTAL_HOUSING_UNITS,OCCUPIED,VACANT,ACRES,SHAPEAREA,SHAPELEN
22198,001,100010421002034,001,042100,2034,4,4,0,22.458224,90885.20786,2239.365218
22199,001,100010421002026,001,042100,2026,0,0,0,0.187501,758.789045,148.965974
22200,001,100010421002083,001,042100,2083,1,1,0,70.168417,283961.508655,2361.066785
22201,001,100010422013028,001,042201,3028,0,0,0,2.11585,8562.540551,666.756371
22202,001,100010421002084,001,042100,2084,0,0,0,20.312656,82202.40043,4241.587759
22203,001,100010430002048,001,043000,2048,11,8,3,6.184698,25028.583073,672.469961
22204,001,100010401001018,001,040100,1018,4,3,1,107.460844,434878.604904,2661.697355
22205,001,100010401002004,001,040100,2004,22,21,1,1043.390084,4222449.861739,8409.408805
22206,001,100010401001034,001,040100,1034,42,39,3,337.900943,1367436.601727,5615.930545
22207,001,100010401002003,001,040100,2003,1,1,0,441.011657,1784710.858324,6314.527298
22208,001,100010401002023,001,040100,2023,11,11,0,190.22188,769800.637921,4583.225073
22209,001,100010401003033,001,040100,3033,4,4,0,164.152545,664301.781199,3295.036476
22210,001,100010401003007,001,040100,3007,2,2,0,13.791128,55810.715333,1294.189161
22211,001,100010401003036,001,040100,3036,50,45,5,513.640132,2078627.866767,8239.441138
22212,001,100010401003041,001,040100,3041,7,7,0,263.60233,1066760.780231,4446.594794
22213,001,100010401001042,001,040100,1042,5,5,0,96.200709,389310.456172,2837.424198
22214,001,100010401001041,001,040100,1041,2,2,0,44.400381,179681.967367,1982.660765
22215,001,100010401002028,001,040100,2028,3,3,0,28.216093,114186.475434,1496.021144
22216,001,100010434001083,001,043400,1083,0,0,0,73.830965,298783.313797,6504.656054
22217,001,100010432022046,001,043202,2046,16,16,0,563.864625,2281879.180749,6126.057182
22218,001,100010432022048,001,043202,2048,9,9,0,84.346075,341336.455094,2507.215335
22219,001,100010432021011,001,043202,1011,0,0,0,4.72448,19119.293734,933.903834
22220,001,100010432021041,001,043202,1041,0,0,0,851.65241,3446515.026972,14595.627637
22221,001,100010432021014,001,043202,1014,0,0,0,42.446132,171773.402829,5211.262922
22222,001,100010433001013,001,043300,1013,0,0,0,115.544896,467593.603086,2904.18513
22223,001,100010433001003,001,043300,1003,148,139,9,596.962434,2415821.259927,7811.209494
22224,001,100010418011004,001,041801,1004,20,19,1,33.773836,136677.863813,1769.510257
22225,001,100010410002038,001,041000,2038,0,0,0,4.965777,20095.786248,561.696875
22226,001,100010417021006,001,041702,1006,47,47,0,57.929499,234432.364323,2456.769115
22227,001,100010410002041,001,041000,2041,1,1,0,4.081389,16516.796729,499.138339
22228,001,100010417012045,001,041701,2045,30,29,1,14.246122,57652.008735,1136.176617
22229,001,100010417012058,001,041701,2058,18,12,6,6.60659,26735.92315,750.576079
22230,001,100010417012063,001,041701,2063,0,0,0,3.108958,12581.506734,469.25063
22231,001,100010417012060,001,041701,2060,0,0,0,3.817016,15446.913921,514.67587
22232,001,100010418011006,001,041801,1006,1,1,0,0.660815,2674.224718,228.026577
22233,001,100010418011010,001,041801,1010,19,17,2,13.48731,54581.205065,1132.834009
22234,001,100010418011024,001,041801,1024,0,0,0,6.554041,26523.261124,743.369258
22235,001,100010418011126,001,041801,1126,0,0,0,4.596556,18601.603778,574.722821
22236,001,100010405012001,001,040501,2001,0,0,0,1.878844,7603.41123,457.376832
22237,001,100010405012013,001,040501,2013,42,39,3,22.612561,91509.78659,1181.947484
22238,001,100010422012039,001,042201,2039,7,6,1,277.019982,1121060.094469,5514.408438
22239,001,100010422013022,001,042201,3022,7,6,1,11.814512,47811.635807,951.350112
22240,001,100010422012031,001,042201,2031,22,21,1,14.166989,57331.77243,1134.05363
22241,001,100010422012056,001,042201,2056,2,2,0,7.851489,31773.848044,749.20489
22242,001,100010421002085,001,042100,2085,7,7,0,59.711499,241643.86236,1924.770239
22243,001,100010421001020,001,042100,1020,3,3,0,82.452641,333673.999748,2744.673311
22244,001,100010421002041,001,042100,2041,1,0,1,11.088239,44872.51144,907.202581
22245,001,100010421001063,001,042100,1063,3,3,0,70.697997,286104.642642,2413.271292
22246,001,100010421001035,001,042100,1035,11,10,1,41.799896,169158.176343,1682.189812
22247,001,100010415002004,001,041500,2004,47,43,4,399.457791,1616548.326525,7652.911889
22248,001,100010417021022,001,041702,1022,10,10,0,12.082335,48895.47465,1071.731112
22249,001,100010417012020,001,041701,2020,7,7,0,19.089254,77251.468923,1121.399542
22250,001,100010405022025,001,040502,2025,34,33,1,34.406427,139237.869662,1637.514577
22251,001,100010401002048,001,040100,2048,1,1,0,5.879621,23793.981279,613.702901
22252,001,100010401001002,001,040100,1002,6,6,0,11.886403,48102.566531,879.696537
22253,001,100010434002058,001,043400,2058,69,66,3,1308.680681,5296042.820592,10177.741331
22254,001,100010425001004,001,042500,1004,12,10,2,14.588803,59038.789266,1069.990417
22255,001,100010425001020,001,042500,1020,8,8,0,11.769781,47630.61423,949.473452
22256,001,100010425002009,001,042500,2009,0,0,0,5.757249,23298.758063,802.597546
22257,001,100010425001052,001,042500,1052,3,3,0,269.563747,1090885.780073,5893.852758
22258,001,100010425002021,001,042500,2021,19,17,2,8.511385,34444.351146,1050.626189
22259,001,100010425001061,001,042500,1061,7,7,0,1.525943,6175.27337,363.712943
22260,001,100010425001046,001,042500,1046,7,5,2,3.283777,13288.973366,544.320682
22261,001,100010425002028,001,042500,2028,3,3,0,3.042736,12313.515717,443.894677
22262,001,100010425002029,001,042500,2029,0,0,0,2.992326,12109.514674,439.711225
22263,001,100010434002091,001,043400,2091,14,14,0,17.665067,71487.988918,1153.198772
22264,001,100010425002036,001,042500,2036,20,17,3,3.366764,13624.811563,466.713264
22265,001,100010425002035,001,042500,2035,15,14,1,2.853268,11546.766829,439.396105
22266,001,100010425001070,001,042500,1070,0,0,0,2.695255,10907.310661,419.24029
22267,001,100010432021002,001,043202,1002,0,0,0,123.55094,499992.913637,4172.547986
22268,001,100010432021117,001,043202,1117,0,0,0,629.069478,2545753.859104,7138.469482
22269,001,100010402031030,001,040203,1030,0,0,0,8.518236,34472.078815,3379.747455
22270,001,100010402021071,001,040202,1071,0,0,0,0.182922,740.257824,122.939752
22271,001,100010402031022,001,040203,1022,0,0,0,9.455577,38265.364417,2214.664981
22272,001,100010402022250,001,040202,2250,2,2,0,5.544483,22437.726888,602.89281
22273,001,100010402021087,001,040202,1087,9,7,2,7.525744,30455.606358,1044.317117
22274,001,100010402021084,001,040202,1084,0,0,0,0.403609,1633.346494,192.06019
22275,001,100010402021173,001,040202,1173,5,5,0,2.959994,11978.669218,394.316815
22276,001,100010402021107,001,040202,1107,18,16,2,15.314154,61974.181325,1120.767654
22277,001,100010421001053,001,042100,1053,12,12,0,92.183932,373055.138686,2511.410016
22278,001,100010421001040,001,042100,1040,44,43,1,86.327985,349356.962445,5140.920991
22279,001,100010412002059,001,041200,2059,0,0,0,0.189893,768.471501,290.303463
22280,001,100010417011066,001,041701,1066,27,25,2,130.092829,526467.000154,4634.917834
22281,001,100010417011060,001,041701,1060,8,8,0,10.572688,42786.152262,868.4724
22282,001,100010418011094,001,041801,1094,12,12,0,33.611596,136021.304414,1578.897818
22283,001,100010418012008,001,041801,2008,15,14,1,46.576991,188490.395377,2780.272532
22284,001,100010418012007,001,041801,2007,5,5,0,10.088396,40826.290969,1012.764413
22285,001,100010418011065,001,041801,1065,0,0,0,9.036025,36567.494214,1549.711849
22286,001,100010418011034,001,041801,1034,2,1,1,3.563698,14421.772352,496.462969
22287,001,100010418011014,001,041801,1014,0,0,0,5.970312,24160.997344,681.889595
22288,001,100010428002109,001,042800,2109,3,3,0,19.147215,77486.031375,1324.917838
22289,001,100010430003025,001,043000,3025,0,0,0,1.403555,5679.984998,320.946535
22290,001,100010430002053,001,043000,2053,7,6,1,4.719439,19098.893046,630.728372
22291,001,100010430002106,001,043000,2106,0,0,0,3.654135,14787.758921,1111.910065
22292,001,100010430002126,001,043000,2126,4,4,0,77.486981,313578.687231,2347.328635
22293,001,100010429002007,001,042900,2007,2,2,0,180.653546,731078.962,5256.815303
22294,001,100010431002013,001,043100,2013,0,0,0,39.672587,160549.262614,3274.348918
22295,001,100010405011045,001,040501,1045,0,0,0,10.362274,41934.63653,2995.239884
22296,001,100010405021029,001,040502,1029,0,0,0,131.228411,531062.538226,3443.915747
22297,001,100010416001042,001,041600,1042,0,0,0,47.382614,191750.635654,3484.832863
22298,001,100010418022050,001,041802,2050,1,1,0,125.945261,509682.388153,3032.227436
22299,001,100010414002016,001,041400,2016,0,0,0,1.701141,6884.27254,392.375523
22300,001,100010411002066,001,041100,2066,0,0,0,5.670161,22946.326435,2074.061175
22301,001,100010411002007,001,041100,2007,0,0,0,4.687136,18968.165612,1388.944942
22302,001,100010410002031,001,041000,2031,454,417,37,136.196127,551166.171587,5660.806687
22303,001,100010418021027,001,041802,1027,116,112,4,1027.560286,4158388.942752,13598.036574
22304,001,100010418011095,001,041801,1095,5,4,1,215.845843,873497.133981,4426.406386
22305,001,100010410001028,001,041000,1028,0,0,0,0.769302,3113.256436,270.800561
22306,001,100010425001067,001,042500,1067,2,2,0,3.216288,13015.855075,472.656477
22307,001,100010425001066,001,042500,1066,0,0,0,2.601265,10526.947682,406.886327
22308,001,100010425002044,001,042500,2044,4,3,1,11.048314,44710.942171,988.243175
22309,001,100010402022216,001,040202,2216,0,0,0,6.48854,26258.188892,655.605095
22310,001,100010402021036,001,040202,1036,5,5,0,3.477162,14071.57471,564.041444
22311,001,100010402031061,001,040203,1061,0,0,0,4.979063,20149.554686,1379.335741
22312,001,100010402031009,001,040203,1009,0,0,0,0.837642,3389.818803,487.91489
22313,001,100010402031039,001,040203,1039,0,0,0,0.686987,2780.138907,363.225729
22314,001,100010402031087,001,040203,1087,0,0,0,55.447235,224386.997187,3284.636722
22315,001,100010402021162,001,040202,1162,4,4,0,2.859607,11572.419174,475.145316
22316,001,100010402022200,001,040202,2200,2,1,1,320.673828,1297720.940869,7684.696667
22317,001,100010402031006,001,040203,1006,19,19,0,8.804605,35630.971421,850.194857
22318,001,100010432021027,001,043202,1027,0,0,0,20.976869,84890.376031,1820.147952
22319,001,100010402021044,001,040202,1044,17,17,0,15.216675,61579.69817,1176.927914
22320,001,100010402022178,001,040202,2178,16,16,0,21.257804,86027.278768,1182.340624
22321,001,100010402011096,001,040201,1096,0,0,0,0.292276,1182.799817,271.244639
22322,001,100010421001062,001,042100,1062,16,13,3,40.507865,163929.513797,2328.327238
22323,001,100010421001052,001,042100,1052,20,17,3,95.870238,387973.089144,3506.258489
22324,001,100010422022036,001,042202,2036,91,86,5,180.072729,728728.479579,5833.640696
22325,001,100010422023036,001,042202,3036,7,7,0,249.574553,1009992.381387,4956.193552
22326,001,100010421002059,001,042100,2059,20,20,0,17.951173,72645.821403,1513.252892
22327,001,100010421002050,001,042100,2050,5,5,0,118.124516,478032.954481,4117.395415
22328,001,100010422023024,001,042202,3024,9,9,0,13.197387,53407.930916,940.042727
22329,001,100010421002087,001,042100,2087,4,4,0,59.462073,240634.472154,2145.19984
22330,001,100010421002073,001,042100,2073,11,10,1,168.171176,680564.603065,3455.574453
22331,001,100010417022000,001,041702,2000,0,0,0,46.374796,187672.139431,1850.305927
22332,001,100010417012068,001,041701,2068,14,14,0,6.787542,27468.208168,1365.84228
22333,001,100010432021040,001,043202,1040,0,0,0,0.556815,2253.348868,332.924148
22334,001,100010417012007,001,041701,2007,20,18,2,37.850174,153174.221716,2103.936588
22335,001,100010429001029,001,042900,1029,35,32,3,452.17885,1829902.881641,6814.036981
22336,001,100010430003052,001,043000,3052,36,34,2,649.044352,2626589.305983,7646.957696
22337,001,100010431002092,001,043100,2092,0,0,0,33.5397,135730.35134,1480.292724
22338,001,100010431002061,001,043100,2061,0,0,0,3.691729,14939.895438,648.925763
22339,001,100010431001005,001,043100,1005,6,6,0,219.94896,890101.860384,4213.467746
22340,001,100010431001018,001,043100,1018,2,2,0,4.814153,19482.186111,651.680612
22341,001,100010431001031,001,043100,1031,1,0,1,57.338629,232041.198966,2439.859563
22342,001,100010431001036,001,043100,1036,1,1,0,128.086422,518347.358416,3609.722499
22343,001,100010428003009,001,042800,3009,0,0,0,6.932537,28054.983828,684.354788
22344,001,100010428003013,001,042800,3013,0,0,0,19.73406,79860.90758,1449.450042
22345,001,100010428003008,001,042800,3008,0,0,0,26.248946,106225.717231,1813.716402
22346,001,100010430003039,001,043000,3039,2,2,0,17.326634,70118.401644,1098.571461
22347,001,100010430002075,001,043000,2075,22,13,9,7.702524,31171.007399,758.36227
22348,001,100010430002069,001,043000,2069,8,6,2,11.523126,46632.437742,889.17323
22349,001,100010430002030,001,043000,2030,5,4,1,3.350161,13557.620915,504.306577
22350,001,100010430002011,001,043000,2011,1,1,0,8.074225,32675.22795,742.060785
22351,001,100010417011005,001,041701,1005,0,0,0,2.617114,10591.083639,545.221251
22352,001,100010415001006,001,041500,1006,1,1,0,2.940709,11900.628766,788.772025
22353,001,100010410002065,001,041000,2065,16,15,1,11.268808,45603.249549,1363.328355
22354,001,100010411002027,001,041100,2027,2,2,0,14.370228,58154.250354,1037.537807
22355,001,100010409001031,001,040900,1031,5,5,0,4.043508,16363.495543,588.408486
22356,001,100010418012021,001,041801,2021,0,0,0,5.390367,21814.041896,636.43875
22357,001,100010433003044,001,043300,3044,90,84,6,298.258869,1207010.818877,5026.210265
22358,001,100010410001053,001,041000,1053,0,0,0,2.092724,8468.951927,382.470347
22359,001,100010433003034,001,043300,3034,19,17,2,4.978644,20147.855692,723.52926
22360,001,100010432022016,001,043202,2016,1,1,0,447.452091,1810774.366882,7022.80315
22361,001,100010432023022,001,043202,3022,37,30,7,53.428473,216217.357774,2011.340609
22362,001,100010434002055,001,043400,2055,6,5,1,275.368231,1114375.692738,5049.51658
22363,001,100010425001003,001,042500,1003,0,0,0,2.511763,10164.745986,459.848112
22364,001,100010432023020,001,043202,3020,20,10,10,8.339453,33748.570959,831.935964
22365,001,100010402022258,001,040202,2258,0,0,0,66.084982,267436.431831,4096.382362
22366,001,100010432021036,001,043202,1036,1,1,0,105.222707,425821.189104,2831.330423
22367,001,100010402031072,001,040203,1072,3,3,0,5.208809,21079.301602,576.772734
22368,001,100010422022001,001,042202,2001,0,0,0,1.870515,7569.704458,528.196749
22369,001,100010422011028,001,042201,1028,13,12,1,396.474328,1604474.680971,7877.374053
22370,001,100010422013057,001,042201,3057,8,8,0,11.661193,47191.175388,1138.977495
22371,001,100010420001021,001,042000,1021,25,23,2,351.425675,1422169.2504,5084.736486
22372,001,100010421001002,001,042100,1002,0,0,0,20.642346,83536.611755,1185.192899
22373,001,100010422022008,001,042202,2008,4,4,0,4.693037,18992.04798,581.053238
22374,001,100010421001004,001,042100,1004,3,0,3,782.296295,3165840.783916,9142.379133
22375,001,100010421002010,001,042100,2010,21,19,2,35.715127,144533.99235,1443.94755
22376,001,100010414001055,001,041400,1055,0,0,0,1.006815,4074.437255,490.763572
22377,001,100010418021002,001,041802,1002,37,36,1,118.180573,478259.809292,6475.074153
22378,001,100010417011027,001,041701,1027,0,0,0,3.248128,13144.706141,702.297426
22379,001,100010412002012,001,041200,2012,0,0,0,48.324259,195561.336424,4204.516812
22380,001,100010410002075,001,041000,2075,0,0,0,4.97971,20152.170624,1264.380962
22381,001,100010405012006,001,040501,2006,0,0,0,0.662452,2680.84667,261.379843
22382,001,100010416001014,001,041600,1014,0,0,0,0.462702,1872.487626,371.19066
22383,001,100010405011039,001,040501,1039,0,0,0,3.220195,13031.665072,1059.903152
22384,001,100010413001104,001,041300,1104,0,0,0,0.693239,2805.439224,476.393418
22385,001,100010405011005,001,040501,1005,2,1,1,19.410742,78552.487898,5844.358037
22386,001,100010418021000,001,041802,1000,10,9,1,11.271634,45614.685106,1279.460138
22387,001,100010418011121,001,041801,1121,0,0,0,2.455026,9935.135998,1065.496237
22388,001,100010418013024,001,041801,3024,5,5,0,281.017599,1137237.876416,4940.165348
22389,001,100010409001045,001,040900,1045,12,11,1,4.055438,16411.775604,588.415115
22390,001,100010409001012,001,040900,1012,0,0,0,0.350452,1418.228186,203.055312
22391,001,100010430002073,001,043000,2073,4,4,0,16.346859,66153.39071,1958.735678
22392,001,100010429002026,001,042900,2026,16,14,2,46.651233,188790.843776,2326.277312
22393,001,100010430002092,001,043000,2092,0,0,0,3.447351,13950.935645,479.988632
22394,001,100010431002090,001,043100,2090,13,13,0,1192.270339,4824946.879272,9907.745965
22395,001,100010431002070,001,043100,2070,6,6,0,372.701896,1508271.060724,5645.655408
22396,001,100010430002001,001,043000,2001,1,1,0,2.455734,9938.004466,444.167451
22397,001,100010431001001,001,043100,1001,1,1,0,261.269294,1057319.322094,5429.907838
22398,001,100010431001020,001,043100,1020,1,1,0,112.258002,454292.014619,3225.271802
22399,001,100010420002034,001,042000,2034,0,0,0,144.242761,583729.742797,3360.859136
22400,001,100010420002033,001,042000,2033,0,0,0,422.45467,1709613.394638,5304.285917
22401,001,100010420002038,001,042000,2038,0,0,0,66.615815,269584.640228,3160.42141
22402,001,100010422021003,001,042202,1003,0,0,0,14.826526,60000.823211,1208.231707
22403,001,100010422022003,001,042202,2003,11,11,0,3.423179,13853.114999,463.926343
22404,001,100010434002023,001,043400,2023,18,16,2,694.700728,2811354.101709,7065.494657
22405,001,100010434002042,001,043400,2042,0,0,0,0.267603,1082.950566,132.171242
22406,001,100010434002018,001,043400,2018,15,15,0,403.751586,1633924.696955,7114.948169
22407,001,100010432024021,001,043202,4021,10,9,1,777.426886,3146134.985389,8841.842106
22408,001,100010432022049,001,043202,2049,4,4,0,208.439176,843523.420042,3833.745187
22409,001,100010402022004,001,040202,2004,50,49,1,198.287,802439.018128,7731.813914
22410,001,100010402021009,001,040202,1009,18,15,3,16.922988,68484.904417,1048.636271
22411,001,100010402012052,001,040201,2052,17,16,1,5.517016,22326.572071,636.215678
22412,001,100010421002079,001,042100,2079,8,8,0,382.094547,1546281.770523,6751.462177
22413,001,100010422022000,001,042202,2000,281,243,38,1299.582722,5259224.68435,14148.072764
22414,001,100010422011024,001,042201,1024,9,7,2,2.913902,11792.141803,443.0558
22415,001,100010422023000,001,042202,3000,16,14,2,400.823887,1622076.72256,8729.032527
22416,001,100010420001006,001,042000,1006,42,42,0,1369.875196,5543688.235003,9142.684514
22417,001,100010422012029,001,042201,2029,16,16,0,34.879256,141151.339578,1669.903982
22418,001,100010422011020,001,042201,1020,10,9,1,2.605485,10544.021894,434.838477
22419,001,100010422011007,001,042201,1007,11,10,1,9.446104,38227.027333,875.756156
22420,001,100010409001055,001,040900,1055,5,4,1,3.357481,13587.245521,517.020972
22421,001,100010409001052,001,040900,1052,0,0,0,0.176801,715.487923,141.905232
22422,001,100010413001002,001,041300,1002,0,0,0,13.537923,54786.030872,1329.894173
22423,001,100010413001018,001,041300,1018,9,8,1,9.843094,39833.5889,840.800427
22424,001,100010413001096,001,041300,1096,0,0,0,20.884997,84518.584035,1540.05134
22425,001,100010418011051,001,041801,1051,0,0,0,0.707662,2863.808397,264.604245
22426,001,100010411002031,001,041100,2031,0,0,0,15.042009,60872.85033,2026.74899
22427,001,100010414002021,001,041400,2021,13,10,3,3.675303,14873.422268,494.456002
22428,001,100010413001029,001,041300,1029,0,0,0,8.06422,32634.742215,875.5672
22429,001,100010413001007,001,041300,1007,0,0,0,0.853449,3453.787607,301.103097
22430,001,100010413001047,001,041300,1047,49,30,19,9.712758,39306.138708,844.632198
22431,001,100010413001048,001,041300,1048,21,19,2,2.624513,10621.025954,433.454175
22432,001,100010414002017,001,041400,2017,2,2,0,7.095384,28714.000918,677.704916
22433,001,100010414001005,001,041400,1005,5,4,1,3.933141,15916.858634,584.099718
22434,001,100010414001008,001,041400,1008,60,60,0,4.274454,17298.10273,552.830458
22435,001,100010413001065,001,041300,1065,0,0,0,0.646008,2614.303228,267.4611
22436,001,100010413001054,001,041300,1054,13,9,4,5.237136,21193.935728,752.365272
22437,001,100010414001006,001,041400,1006,0,0,0,10.006455,40494.686844,858.740311
22438,001,100010428002039,001,042800,2039,17,16,1,18.14628,73435.390407,1433.811138
22439,001,100010422013060,001,042201,3060,4,4,0,21.366536,86467.303267,1388.011371
22440,001,100010422013042,001,042201,3042,94,93,1,309.527872,1252614.855717,8512.063266
22441,001,100010422022017,001,042202,2017,14,14,0,28.529018,115452.837794,1432.078298
22442,001,100010420001011,001,042000,1011,0,0,0,0.579813,2346.418696,216.783475
22443,001,100010422011018,001,042201,1018,14,13,1,15.893936,64320.477248,1176.12603
22444,001,100010422013044,001,042201,3044,9,9,0,9.822217,39749.10005,781.18408
22445,001,100010422021010,001,042202,1010,20,19,1,11.009244,44552.829615,914.216948
22446,001,100010422022015,001,042202,2015,11,5,6,7.04061,28492.338971,783.770233
22447,001,100010421001059,001,042100,1059,19,15,4,9.335837,37780.790168,1132.082624
22448,001,100010422011013,001,042201,1013,4,4,0,5.852409,23683.857898,621.973569
22449,001,100010405021012,001,040502,1012,0,0,0,4.903213,19842.599399,620.818435
22450,001,100010414001044,001,041400,1044,11,10,1,5.781893,23398.491828,762.935926
22451,001,100010410002051,001,041000,2051,2,2,0,1.336276,5407.717557,293.995328
22452,001,100010416001010,001,041600,1010,0,0,0,0.125975,509.802777,107.369388
22453,001,100010416001022,001,041600,1022,51,50,1,68.839033,278581.681917,4030.570903
22454,001,100010402021030,001,040202,1030,79,76,3,85.986625,347975.524994,7640.814057
22455,001,100010402021163,001,040202,1163,3,3,0,2.548483,10313.34353,450.070102
22456,001,100010402032028,001,040203,2028,14,13,1,1395.169619,5646051.131338,10409.679891
22457,001,100010402022002,001,040202,2002,14,14,0,11.151725,45129.431391,960.267673
22458,001,100010432021035,001,043202,1035,0,0,0,580.539783,2349361.149063,10244.568714
22459,001,100010402031063,001,040203,1063,30,27,3,186.454493,754554.561528,4382.446886
22460,001,100010402021113,001,040202,1113,71,68,3,102.600644,415210.076613,4643.204581
22461,001,100010402031002,001,040203,1002,24,22,2,8.714899,35267.945257,895.754006
22462,001,100010432021042,001,043202,1042,0,0,0,436.027799,1764541.898484,8934.787023
22463,001,100010402011098,001,040201,1098,0,0,0,7.303261,29555.247907,684.639411
22464,001,100010422011036,001,042201,1036,30,29,1,70.0096,283318.79744,2334.07055
22465,001,100010422012012,001,042201,2012,43,42,1,49.763499,201385.734743,2021.149015
22466,001,100010422013001,001,042201,3001,23,23,0,0.960399,3886.596836,298.714882
22467,001,100010420002022,001,042000,2022,4,4,0,106.780299,432124.538818,3848.26475
22468,001,100010422013033,001,042201,3033,0,0,0,0.181858,735.954068,132.487032
22469,001,100010420001017,001,042000,1017,5,4,1,590.451328,2389471.749592,8145.138437
22470,001,100010417011047,001,041701,1047,60,47,13,115.82051,468708.976019,4767.735488
22471,001,100010405011031,001,040501,1031,60,59,1,168.229024,680798.707075,6081.15697
22472,001,100010432021104,001,043202,1104,0,0,0,14.924512,60397.358665,5633.881061
22473,001,100010416001047,001,041600,1047,0,0,0,4.18876,16951.309768,1582.55464
22474,001,100010419001017,001,041900,1017,3,3,0,4.084745,16530.375062,563.841903
22475,001,100010417012015,001,041701,2015,10,7,3,3.537551,14315.959198,614.240251
22476,001,100010428001016,001,042800,1016,39,38,1,1125.072757,4553007.911211,9499.981066
22477,001,100010428001039,001,042800,1039,6,5,1,508.523981,2057923.536565,6062.795652
22478,001,100010428001041,001,042800,1041,8,7,1,228.497193,924695.332369,4379.463185
22479,001,100010428001037,001,042800,1037,0,0,0,150.896225,610655.355439,5024.219883
22480,001,100010428002042,001,042800,2042,7,7,0,16.213011,65611.727173,1051.950246
22481,001,100010428001021,001,042800,1021,0,0,0,0.297003,1201.926919,170.405611
22482,001,100010428002086,001,042800,2086,20,19,1,471.400937,1907691.908958,7611.293306
22483,001,100010428003060,001,042800,3060,0,0,0,13.65599,55263.829493,969.161721
22484,001,100010428003084,001,042800,3084,0,0,0,3.757344,15205.431135,492.838562
22485,001,100010428003090,001,042800,3090,0,0,0,11.734948,47489.649195,914.432987
22486,001,100010428003085,001,042800,3085,0,0,0,10.049859,40670.335484,982.259225
22487,001,100010412001001,001,041200,1001,0,0,0,3.92327,15876.910418,621.672844
22488,001,100010410002059,001,041000,2059,0,0,0,2.06392,8352.38822,912.084075
22489,001,100010405011057,001,040501,1057,0,0,0,0.103409,418.482251,83.936706
22490,001,100010413001039,001,041300,1039,0,0,0,0.943045,3816.366499,409.338419
22491,001,100010410002050,001,041000,2050,12,10,2,5.547338,22449.279792,845.358688
22492,001,100010410001067,001,041000,1067,12,11,1,5.930486,23999.824787,757.786668
22493,001,100010414001053,001,041400,1053,4,4,0,2.741782,11095.600028,447.533317
22494,001,100010413001043,001,041300,1043,34,26,8,8.650801,35008.548386,863.965635
22495,001,100010410002077,001,041000,2077,0,0,0,0.324131,1311.712721,413.397507
22496,001,100010410002057,001,041000,2057,0,0,0,9.932055,40193.60153,872.549171
22497,001,100010433001012,001,043300,1012,0,0,0,14.826008,59998.727454,1121.899329
22498,001,100010433001043,001,043300,1043,117,104,13,120.309194,486874.034694,6355.020685
22499,001,100010419001023,001,041900,1023,1,0,1,7.597497,30745.977505,2202.628366
22500,001,100010418012029,001,041801,2029,30,29,1,25.426739,102898.363873,1290.478363
22501,001,100010433003029,001,043300,3029,0,0,0,15.443006,62495.627473,1006.317578
22502,001,100010410001061,001,041000,1061,12,11,1,6.320522,25578.246226,913.563508
22503,001,100010433003038,001,043300,3038,2,2,0,10.086199,40817.399507,855.803145
22504,001,100010402032012,001,040203,2012,44,42,2,38.545513,155988.157031,3515.124913
22505,001,100010402022167,001,040202,2167,0,0,0,5.710595,23109.956017,887.440616
22506,001,100010402022201,001,040202,2201,0,0,0,2.272428,9196.19032,406.032612
22507,001,100010402021051,001,040202,1051,5,3,2,19.61684,79386.533758,1947.027015
22508,001,100010402021103,001,040202,1103,0,0,0,1.818526,7359.311884,337.050212
22509,001,100010402011013,001,040201,1013,67,63,4,28.905176,116975.095665,3083.503987
22510,001,100010402031004,001,040203,1004,13,12,1,10.549015,42690.34973,997.116126
22511,001,100010402011076,001,040201,1076,20,20,0,45.60009,184537.016007,1974.532322
22512,001,100010402032014,001,040203,2014,0,0,0,1.549852,6272.030001,629.587536
22513,001,100010402011047,001,040201,1047,0,0,0,5.834698,23612.184651,638.210679
22514,001,100010402011081,001,040201,1081,17,17,0,8.577926,34713.6346,794.769041
22515,001,100010402011033,001,040201,1033,0,0,0,8.411364,34039.584119,1749.886632
22516,001,100010415002010,001,041500,2010,0,0,0,0.574391,2324.477048,266.682455
22517,001,100010417012049,001,041701,2049,0,0,0,0.554235,2242.910247,308.723622
22518,001,100010412001066,001,041200,1066,1,1,0,0.12061,488.090759,120.389133
22519,001,100010417022011,001,041702,2011,14,14,0,13.707373,55471.771793,1448.503751
22520,001,100010417022007,001,041702,2007,0,0,0,32.81056,132779.625165,1498.413748
22521,001,100010417012037,001,041701,2037,81,78,3,65.078324,263362.631922,3194.292494
22522,001,100010417012011,001,041701,2011,36,34,2,62.166276,251577.99222,2025.322658
22523,001,100010414001056,001,041400,1056,52,50,2,396.041119,1602721.545128,7541.471936
22524,001,100010417012043,001,041701,2043,0,0,0,8.811635,35659.422571,812.668682
22525,001,100010412002072,001,041200,2072,0,0,0,3.724223,15071.396542,1344.27344
22526,001,100010412002088,001,041200,2088,0,0,0,10.942596,44283.113622,3929.139715
22527,001,100010416001074,001,041600,1074,0,0,0,3.710508,15015.893774,1476.924502
22528,001,100010405021002,001,040502,1002,35,35,0,1309.260622,5298389.757374,12761.588455
22529,001,100010418011055,001,041801,1055,0,0,0,0.58624,2372.428962,197.451725
22530,001,100010418011058,001,041801,1058,42,38,4,31.601338,127886.07716,1607.692216
